;Unnamed: 0;League;Home;Away;INC;Round;Date;Time;H_Score;A_Score;HT_H_Score;HT_A_Score;WIN;H_BET;X_BET;A_BET;WIN_BET;OVER_2.5;OVER_3.5;H_15;A_15;H_45_50;A_45_50;H_90;A_90;H_Missing_Players;A_Missing_Players;Missing_Players;H_Ball_Possession;A_Ball_Possession;H_Goal_Attempts;A_Goal_Attempts;H_Shots_on_Goal;A_Shots_on_Goal;H_Attacks;A_Attacks;H_Dangerous_Attacks;A_Dangerous_Attacks;H_Shots_off_Goal;A_Shots_off_Goal;H_Blocked_Shots;A_Blocked_Shots;H_Free_Kicks;A_Free_Kicks;H_Corner_Kicks;A_Corner_Kicks;H_Offsides;A_Offsides;H_Throw_in;A_Throw_in;H_Goalkeeper_Saves;A_Goalkeeper_Saves;H_Fouls;A_Fouls;H_Yellow_Cards;A_Yellow_Cards;Game Link;no_match_home;no_match_away;goal_diff;goal_diff_HT;winner;h_form;a_form;Shots_on_Goal_avg_H;Shots_on_Goal_avg_A;Fouls_avg_H;Fouls_avg_A;Yellow_Cards_avg_H;Yellow_Cards_avg_A;Ball_Possession_avg_H;Ball_Possession_avg_A;Corner_Kicks_avg_H;Corner_Kicks_avg_A;Offsides_avg_H;Offsides_avg_A
62537;62537;pko-bp-ekstraklasa;2;3;"[""04' Goal_Home - Amaral J.(Pereira J.)"", ""26' Goal_Home - Karlstrom J.(Ishak M.)"", ""32' Yellow_Home - Ba Loua A."", ""44' Goal_Home - Ishak M.(Amaral J.)"", ""68' Yellow_Home - Karlstrom J."", ""77' Yellow_Home - Skóraś M.""]";31;2022-04-20;18:00;3.0;0.0;3.0;0.0;Home;1.18;7.6;20.0;1.18;True;False;True;False;False;False;False;False;2;1;1.0;0.64;0.36;29.0;12.0;11.0;4.0;120.0;83.0;96.0;44.0;12.0;6.0;6.0;2.0;9.0;13.0;16.0;5.0;1.0;1.0;13.0;10.0;4.0;8.0;12.0;9.0;3.0;0.0;https://www.flashscore.com/match/MJEBKOJA/#/match-summary/match-summary;30;30;3.0;3.0;2;15;-11;6.551724137931035;3.206896551724138;12.620689655172415;13.827586206896552;;;0.5572413793103448;0.46862068965517245;6.655172413793103;4.241379310344827;1.793103448275862;1.6206896551724137
62536;62536;pko-bp-ekstraklasa;8;18;"[""25' Goal_Home - Grosicki K.(Bichakhchyan V.)"", ""33' Yellow_Away - Czyz S."", ""39' Yellow_Home - Żurawski M."", ""47' Goal_Away - Gutkovskis V.(Rundic M.)"", ""58' Yellow_Away - Sorescu D."", ""67' Yellow_Away - Lederman B."", ""78' Goal_Away - Lopez I.(Cebula M.)"", ""90' Yellow_Home - Bursztyn J.(Poza boiskiem)""]";31;2022-04-20;20:30;1.0;2.0;1.0;0.0;Away;2.55;3.15;3.1;3.1;True;False;False;False;False;True;False;False;2;2;0.0;0.63;0.37;16.0;10.0;6.0;5.0;87.0;66.0;69.0;63.0;9.0;1.0;1.0;4.0;14.0;15.0;4.0;7.0;3.0;2.0;21.0;13.0;3.0;5.0;12.0;14.0;2.0;3.0;https://www.flashscore.com/match/ttNUogH4/#/match-summary/match-summary;30;30;-1.0;1.0;18;15;14;5.413793103448276;6.0;12.068965517241379;13.620689655172415;;2.206896551724138;0.5555172413793104;0.49586206896551727;6.379310344827586;5.827586206896552;1.793103448275862;1.7241379310344827
62535;62535;pko-bp-ekstraklasa;13;15;"[""24' Goal_Away - Myszor J."", ""36' Yellow_Away - Jablonsky D."", ""49' Yellow_Home - Łukasik D."", ""66' Yellow_Away - Rodin M."", ""66' Yellow_Home - Rossi R."", ""89' Yellow_Home - Joalisson"", ""90' Yellow_Home - Nascimento F.""]";30;2022-04-22;18:00;0.0;1.0;0.0;1.0;Away;2.55;3.12;3.15;3.15;False;False;False;False;False;False;False;False;2;2;0.0;0.58;0.42;14.0;5.0;1.0;2.0;105.0;74.0;76.0;26.0;9.0;1.0;4.0;2.0;19.0;19.0;5.0;3.0;0.0;3.0;33.0;21.0;1.0;1.0;19.0;18.0;4.0;2.0;https://www.flashscore.com/match/Q9AcmoyC/#/match-summary/match-summary;30;30;-1.0;-1.0;15;2;-2;4.482758620689655;4.344827586206897;13.068965517241379;15.310344827586206;1.896551724137931;2.2758620689655173;0.48620689655172405;0.4803448275862069;5.655172413793103;5.103448275862069;1.5172413793103448;2.4482758620689653
62534;62534;pko-bp-ekstraklasa;11;10;"[""03' Goal_Away - Kubica K.(Pawłowski D.)"", ""11' Goal_Away - Pawłowski D.(Cholewiak M.)"", ""26' Goal_Home - Starzyński F."", ""47' Goal_Away - Krawczyk P.(Nowak B.)"", ""52' Goal_Away - Nowak B.(Pawłowski D.)"", ""58' Yellow_Away - Kubica K."", ""59' Goal_Home - Penalty Szysz P.(Penalty )"", ""76' Yellow_Home - Poręba L."", ""86' Yellow_Away - Podolski L.""]";30;2022-04-22;20:30;2.0;4.0;1.0;2.0;Away;2.5;3.6;2.83;2.83;True;True;False;True;False;True;False;False;0;3;-3.0;0.55;0.45;23.0;17.0;5.0;6.0;101.0;98.0;90.0;52.0;8.0;5.0;10.0;6.0;6.0;12.0;8.0;5.0;1.0;0.0;31.0;28.0;2.0;3.0;12.0;9.0;1.0;2.0;https://www.flashscore.com/match/Sb0IdkEP/#/match-summary/match-summary;30;30;-2.0;-1.0;10;-8;-1;3.8620689655172415;4.9655172413793105;14.517241379310345;13.448275862068966;2.4827586206896552;2.0344827586206895;0.48896551724137916;0.5072413793103447;5.172413793103448;5.379310344827586;1.2758620689655173;1.8620689655172413
62533;62533;pko-bp-ekstraklasa;7;1;"[""07' Yellow_Home - Tamas M."", ""11' Goal_Away - Hubinek M.(Poznar T.)"", ""14' Goal_Away - Mesanovic M."", ""20' Own_Away - Golla W.()"", ""36' Yellow_Away - Dombrovskiy A."", ""39' Red_Card_Home - Żółta kartka / Tamas M."", ""44' Yellow_Home - Olsen P."", ""48' Yellow_Home - Golla W."", ""72' Yellow_Away - Ambrosiewicz M."", ""86' Yellow_Away - Loska T."", ""87' Goal_Away - Grzybek M.(Dombrovskiy A.)"", ""89' Yellow_Home - Exposito E.""]";30;2022-04-23;15:00;0.0;3.0;0.0;2.0;Away;1.86;3.65;4.55;4.55;True;False;False;True;False;False;False;False;2;3;-1.0;0.46;0.54;13.0;16.0;2.0;4.0;81.0;128.0;61.0;79.0;9.0;7.0;2.0;5.0;13.0;16.0;4.0;4.0;1.0;2.0;24.0;22.0;0.0;2.0;18.0;13.0;5.0;3.0;https://www.flashscore.com/match/YZD5oP5O/#/match-summary/match-summary;30;30;-3.0;-2.0;1;-4;-7;4.413793103448276;3.4827586206896552;13.206896551724139;12.89655172413793;1.9310344827586208;2.2413793103448274;0.48862068965517236;0.5210344827586206;4.620689655172414;4.620689655172414;1.896551724137931;1.6896551724137931
62532;62532;pko-bp-ekstraklasa;6;4;"[""47' Goal_Home - Holubek J.(Konczkowski M.)"", ""53' Goal_Home - Czerwiński J.(Hateley T.)"", ""66' Goal_Away - Bida B.(Nastic B.)"", ""80' Yellow_Away - Żyro M."", ""90+6' Yellow_Away - Romanczuk T."", ""90+9' Yellow_Away - Wdowik B.""]";30;2022-04-23;17:30;2.0;1.0;0.0;0.0;Home;1.76;3.65;5.3;1.76;True;False;False;False;True;False;False;False;3;4;-1.0;0.43;0.57;11.0;14.0;5.0;7.0;84.0;104.0;56.0;78.0;4.0;4.0;2.0;3.0;18.0;12.0;3.0;9.0;4.0;2.0;16.0;18.0;6.0;3.0;8.0;17.0;0.0;3.0;https://www.flashscore.com/match/UsHlk76a/#/match-summary/match-summary;30;30;1.0;0.0;6;3;-4;3.9310344827586206;4.241379310344827;12.689655172413794;15.724137931034482;;2.5517241379310347;0.47517241379310354;0.4800000000000001;4.344827586206897;4.896551724137931;1.8275862068965518;2.1724137931034484
62531;62531;pko-bp-ekstraklasa;16;14;"[""05' Goal_Home - Paixao F.(Diabate B.)"", ""17' Goal_Home - Penalty Paixao F.(Penalty )"", ""45+1' Yellow_Away - Papeau J."", ""55' Yellow_Home - Stec D."", ""60' Yellow_Away - Kupczak M."", ""64' Yellow_Home - Sezonienko K."", ""85' Yellow_Away - Szelągowski D."", ""87' Yellow_Away - Jakóbowski M.""]";30;2022-04-23;20:00;2.0;0.0;2.0;0.0;Home;2.18;3.35;3.65;2.18;False;False;True;False;False;False;False;False;2;4;-2.0;0.61;0.39;10.0;16.0;3.0;2.0;99.0;96.0;51.0;70.0;5.0;7.0;2.0;7.0;15.0;15.0;1.0;7.0;1.0;2.0;23.0;23.0;2.0;1.0;14.0;15.0;2.0;4.0;https://www.flashscore.com/match/zLHpjmig/#/match-summary/match-summary;30;30;2.0;2.0;16;6;-3;5.0;3.5172413793103448;14.517241379310345;15.724137931034482;2.0;;0.5427586206896553;0.43724137931034474;7.068965517241379;4.482758620689655;1.5517241379310345;1.896551724137931
62530;62530;pko-bp-ekstraklasa;2;12;"[""02' Goal_Away - Steczyk D.(Sitek M.)"", ""12' Goal_Home - Amaral J.(Ishak M.)"", ""31' Goal_Home - Ishak M.(Rebocho P.)"", ""49' Own_Home - Żyro M.()"", ""61' Yellow_Away - Domański M."", ""75' Var_Away"", ""77' Yellow_Away - Majewski A.(Poza boiskiem)"", ""79' Yellow_Home - Kownacki D.""]";30;2022-04-24;12:30;2.0;1.0;2.0;1.0;Home;1.2;7.0;18.5;1.2;True;False;True;True;False;False;False;False;3;2;1.0;0.61;0.39;23.0;8.0;4.0;2.0;102.0;75.0;96.0;42.0;10.0;4.0;9.0;2.0;11.0;13.0;10.0;7.0;4.0;3.0;19.0;13.0;1.0;1.0;9.0;10.0;1.0;1.0;https://www.flashscore.com/match/U7nph9Mt/#/match-summary/match-summary;31;30;1.0;1.0;2;14;-4;6.7;3.8275862068965516;12.6;11.793103448275861;;;0.56;0.45379310344827606;6.966666666666667;4.137931034482759;1.7666666666666666;1.6896551724137931
62529;62529;pko-bp-ekstraklasa;18;3;"[""06' Yellow_Away - Gol J."", ""32' Goal_Home - Lopez I."", ""40' Goal_Home - Petrasek T."", ""45+2' Yellow_Home - Kun P."", ""57' Yellow_Away - Drewniak S."", ""62' Yellow_Home - Arak J."", ""65' Yellow_Away - Kalinkowski B."", ""71' Goal_Away - Eyenga-Lokilo J.(Gaska D.)"", ""78' Yellow_Home - Lopez I."", ""90+2' Yellow_Home - Cebula M.""]";30;2022-04-24;15:00;2.0;1.0;2.0;0.0;Home;1.23;6.0;19.5;1.23;True;False;False;False;False;False;False;False;3;1;2.0;0.58;0.42;21.0;5.0;7.0;4.0;123.0;83.0;101.0;39.0;7.0;0.0;7.0;1.0;22.0;20.0;11.0;2.0;1.0;2.0;22.0;10.0;3.0;5.0;16.0;20.0;4.0;3.0;https://www.flashscore.com/match/veP6L444/#/match-summary/match-summary;31;31;1.0;2.0;18;13;-10;5.966666666666667;3.2333333333333334;13.633333333333333;13.666666666666666;2.2333333333333334;;0.49166666666666664;0.465;5.866666666666666;4.266666666666667;1.7333333333333334;1.6
62528;62528;pko-bp-ekstraklasa;8;5;"[""12' Yellow_Home - Triantafyllopoulos K."", ""26' Goal_Home - Zahovic L."", ""38' Own_Away - Dąbrowski D.()"", ""53' Red_Card_Home - Zech B."", ""62' Goal_Home - Zahovic L."", ""68' Goal_Home - Grosicki K.(Zahovic L.)"", ""74' Yellow_Away - Wieteska M.""]";30;2022-04-24;17:30;3.0;0.0;1.0;0.0;Home;1.92;3.5;4.45;1.92;True;False;False;False;False;False;False;False;2;2;0.0;0.47;0.53;13.0;17.0;5.0;3.0;70.0;67.0;67.0;80.0;2.0;7.0;6.0;7.0;16.0;8.0;3.0;7.0;1.0;2.0;17.0;19.0;2.0;2.0;6.0;14.0;1.0;1.0;https://www.flashscore.com/match/roLhlRL5/#/match-summary/match-summary;31;30;3.0;1.0;8;16;-5;5.433333333333334;4.275862068965517;12.066666666666666;14.96551724137931;;2.793103448275862;0.5579999999999999;0.5489655172413793;6.3;6.448275862068965;1.8333333333333333;1.206896551724138
62527;62527;pko-bp-ekstraklasa;9;17;"[""09' Goal_Away - Tomasik P.(Szwoch M.)"", ""12' Goal_Away - Sekulski L.(Jorginho)"", ""24' Yellow_Home - Gruszkowski K."", ""27' Goal_Home - Ring S.(Savic S.)"", ""41' Goal_Away - Sekulski L.(Kolar M.)"", ""58' Goal_Home - Manu E.(Poletanovic M.)"", ""66' Yellow_Away - Tomasik P."", ""66' Yellow_Home - Ondrasek Z."", ""71' Goal_Home - Ondrasek Z.(Tsitaishvili G.)"", ""74' Yellow_Home - Sadlok M."", ""90+11' Goal_Away - Penalty Szwoch M.(Penalty )"", ""90+9' Yellow_Home - Manu E.""]";30;2022-04-25;19:00;3.0;4.0;1.0;3.0;Away;1.79;3.82;4.75;4.75;True;True;False;True;False;False;False;True;6;5;1.0;0.42;0.58;15.0;9.0;6.0;5.0;86.0;77.0;78.0;44.0;7.0;1.0;2.0;3.0;13.0;18.0;3.0;0.0;1.0;2.0;16.0;22.0;1.0;3.0;17.0;12.0;4.0;1.0;https://www.flashscore.com/match/4091n5jI/#/match-summary/match-summary;30;30;-1.0;-2.0;17;-8;2;4.068965517241379;4.241379310344827;13.724137931034482;15.758620689655173;;3.0344827586206895;0.5237931034482759;0.48862068965517236;5.137931034482759;4.862068965517241;2.1379310344827585;1.3448275862068966
62526;62526;pko-bp-ekstraklasa;14;6;"[""17' Own_Away - Trałka Ł.()"", ""26' Yellow_Away - Huk T."", ""35' Goal_Home - Penalty Kopczyński M.(Penalty )"", ""35' Yellow_Away - Mosor A."", ""37' Yellow_Home - Kopczyński M."", ""45+2' Yellow_Home - Castaneda F."", ""66' Goal_Away - Toril A."", ""75' Goal_Home - Zrelak A.(Szczepański M.)"", ""81' Yellow_Home - Trałka Ł."", ""82' Goal_Away - Konczkowski M.""]";31;2022-04-29;18:00;2.0;2.0;1.0;0.0;Draw;3.0;3.05;2.72;3.05;True;True;False;False;False;False;False;False;3;3;0.0;0.46;0.54;7.0;11.0;3.0;3.0;105.0;96.0;49.0;57.0;2.0;4.0;2.0;4.0;17.0;14.0;4.0;4.0;1.0;2.0;23.0;25.0;1.0;1.0;13.0;16.0;3.0;2.0;https://www.flashscore.com/match/EgLxpXoH/#/match-summary/match-summary;31;31;0.0;1.0;0;-3;3;3.466666666666667;3.966666666666667;15.7;12.533333333333333;;;0.4356666666666666;0.47366666666666674;4.566666666666666;4.3;1.9;1.9
62525;62525;pko-bp-ekstraklasa;10;13;"[""36' Yellow_Away - Nowakowski J."", ""41' Yellow_Away - Matos T."", ""51' Yellow_Away - Machado L."", ""53' Yellow_Home - Stalmach D."", ""62' Yellow_Home - Cholewiak M."", ""68' Yellow_Away - Łukasik D."", ""69' Yellow_Away - Ayomide M.""]";31;2022-04-29;20:30;0.0;0.0;0.0;0.0;Draw;2.2;3.3;3.65;3.3;False;False;False;False;False;False;False;False;4;3;1.0;0.47;0.53;13.0;8.0;8.0;1.0;101.0;95.0;74.0;46.0;3.0;4.0;2.0;3.0;16.0;14.0;5.0;3.0;1.0;2.0;18.0;15.0;1.0;8.0;13.0;13.0;2.0;5.0;https://www.flashscore.com/match/jiUHleXo/#/match-summary/match-summary;31;31;0.0;0.0;0;-1;2;5.0;4.366666666666666;13.3;13.266666666666667;2.033333333333333;1.9666666666666666;0.5053333333333332;0.4893333333333333;5.366666666666666;5.633333333333334;1.8;1.4666666666666666
62522;62522;pko-bp-ekstraklasa;12;5;"[""05' Goal_Home - Getinger K."", ""27' Yellow_Away - Rosołek M."", ""30' Goal_Away - Wszołek P.(Rosołek M.)"", ""34' Goal_Home - Kasperkiewicz A.(Domański M.)"", ""45+1' Yellow_Away - Slisz B."", ""47' Yellow_Away - Rafa Lopes"", ""59' Yellow_Home - Kasperkiewicz A."", ""70' Yellow_Away - Verbic B."", ""74' Yellow_Away - Pekhart T."", ""90+2' Yellow_Home - Steczyk D.""]";31;2022-04-30;20:00;2.0;1.0;2.0;1.0;Home;4.1;3.45;2.01;4.1;True;False;True;False;False;False;False;False;1;2;-1.0;0.4;0.6;9.0;6.0;3.0;5.0;101.0;120.0;56.0;51.0;3.0;1.0;3.0;0.0;20.0;12.0;5.0;2.0;1.0;6.0;25.0;34.0;4.0;1.0;10.0;16.0;2.0;5.0;https://www.flashscore.com/match/KWLYpDWA/#/match-summary/match-summary;31;31;1.0;1.0;12;-3;-6;3.7666666666666666;4.233333333333333;11.733333333333333;14.933333333333334;;2.7333333333333334;0.4516666666666669;0.5483333333333335;4.233333333333333;6.466666666666667;1.7333333333333334;1.2333333333333334
62523;62523;pko-bp-ekstraklasa;11;16;"[""07' Own_Away - Ławniczak A.()"", ""33' Goal_Away - Paixao F.(Ceesay J.)"", ""53' Yellow_Away - Ceesay J."", ""55' Yellow_Home - Żubrowski J."", ""62' Yellow_Away - Kubicki J."", ""68' Goal_Home - Szysz P."", ""82' Goal_Home - Starzyński F.(Szysz P.)""]";31;2022-04-30;17:30;2.0;1.0;0.0;1.0;Home;2.7;3.5;2.68;2.7;True;False;False;False;False;False;False;False;0;1;-1.0;0.55;0.45;22.0;3.0;7.0;1.0;72.0;59.0;98.0;57.0;9.0;1.0;6.0;1.0;12.0;21.0;8.0;1.0;6.0;1.0;23.0;21.0;0.0;5.0;15.0;12.0;1.0;2.0;https://www.flashscore.com/match/O4SPnZ1b/#/match-summary/match-summary;31;31;1.0;-1.0;11;-7;5;3.9;4.933333333333334;14.433333333333334;14.5;2.433333333333333;2.0;0.4909999999999999;0.5450000000000002;5.266666666666667;6.866666666666666;1.2666666666666666;1.5333333333333334
62524;62524;pko-bp-ekstraklasa;4;7;"[""26' Yellow_Away - Quintana C."", ""40' Yellow_Home - Struski K."", ""52' Goal_Home - Gual M.(Diego Carioca)"", ""59' Yellow_Away - Golla W."", ""66' Yellow_Home - Romanczuk T."", ""83' Own_Away - Pazdan M.()"", ""88' Yellow_Home - Trubeha A.""]";31;2022-04-30;15:00;1.0;0.0;0.0;0.0;Home;2.65;3.3;2.85;2.65;False;False;False;False;False;False;False;False;5;2;3.0;0.5;0.5;18.0;8.0;5.0;2.0;118.0;82.0;78.0;69.0;6.0;3.0;7.0;3.0;25.0;13.0;9.0;3.0;0.0;2.0;16.0;13.0;1.0;4.0;13.0;23.0;3.0;2.0;https://www.flashscore.com/match/pETLmFnh/#/match-summary/match-summary;31;31;1.0;0.0;4;-3;-5;4.333333333333333;4.333333333333333;15.766666666666667;13.366666666666667;2.566666666666667;2.033333333333333;0.48300000000000015;0.48766666666666664;5.033333333333333;4.6;2.1666666666666665;1.8666666666666667
62521;62521;pko-bp-ekstraklasa;1;17;"[""10' Yellow_Home - Tekijaski N."", ""28' Yellow_Home - Hubinek M."", ""74' Goal_Home - Poznar T.(Grzybek M.)"", ""82' Yellow_Away - Jorginho""]";31;2022-05-01;15:00;1.0;0.0;0.0;0.0;Home;2.25;3.35;3.45;2.25;False;False;False;False;False;False;False;False;2;3;-1.0;0.35;0.65;11.0;11.0;5.0;4.0;71.0;68.0;56.0;64.0;2.0;5.0;4.0;2.0;7.0;17.0;7.0;9.0;0.0;2.0;22.0;27.0;4.0;4.0;16.0;7.0;2.0;1.0;https://www.flashscore.com/match/CQC9pqLU/#/match-summary/match-summary;31;31;1.0;0.0;1;-6;1;3.5;4.266666666666667;12.9;15.633333333333333;2.2666666666666666;2.966666666666667;0.5216666666666666;0.4916666666666666;4.6;4.7;1.7;1.3666666666666667
62520;62520;pko-bp-ekstraklasa;15;9;"[""43' Yellow_Away - Tsitaishvili G.(Podcięcie)"", ""60' Yellow_Home - Ghita V.(Przytrzymywanie)"", ""84' Yellow_Home - Pestka K.(Podcięcie)""]";31;2022-05-01;17:30;0.0;0.0;0.0;0.0;Draw;2.5;3.3;2.86;3.3;False;False;False;False;False;False;False;False;2;3;-1.0;0.52;0.48;17.0;9.0;5.0;3.0;95.0;82.0;66.0;58.0;8.0;5.0;4.0;1.0;14.0;16.0;4.0;4.0;2.0;0.0;21.0;24.0;3.0;5.0;14.0;14.0;2.0;1.0;https://www.flashscore.com/match/vHQDkyIu/#/match-summary/match-summary;31;31;0.0;0.0;0;-2;-8;4.266666666666667;4.133333333333334;15.4;13.833333333333334;2.2666666666666666;;0.47833333333333333;0.5203333333333334;5.033333333333333;5.066666666666666;2.466666666666667;2.1
62519;62519;pko-bp-ekstraklasa;13;11;"[""20' Goal_Away - Starzyński F.(Szysz P.)"", ""22' Goal_Away - Chodyna K.(Bartolewski M.)"", ""28' Yellow_Home - Rossi R."", ""36' Goal_Away - Chodyna K.(Szysz P.)"", ""58' Yellow_Away - Bieszczad K."", ""60' Goal_Home - Penalty Angielski K.(Penalty )"", ""63' Goal_Away - Starzyński F."", ""74' Yellow_Away - Balic S."", ""85' Goal_Away - Bartolewski M.(Dolezal M.)"", ""86' Yellow_Home - Sokół D."", ""90+2' Goal_Away - Pienko T.(Łakomy Ł.)""]";32;2022-05-06;18:00;1.0;6.0;0.0;3.0;Away;2.72;3.32;2.76;2.76;True;True;False;False;False;False;False;True;3;5;-2.0;0.66;0.34;10.0;9.0;4.0;7.0;92.0;69.0;52.0;35.0;5.0;2.0;1.0;0.0;20.0;10.0;4.0;1.0;0.0;0.0;30.0;16.0;1.0;3.0;10.0;23.0;2.0;2.0;https://www.flashscore.com/match/vyke2E1o/#/match-summary/match-summary;32;32;-5.0;-3.0;11;1;-6;4.258064516129032;4.0;13.258064516129032;14.451612903225806;2.064516129032258;2.3870967741935485;0.4906451612903225;0.4929032258064515;5.548387096774194;5.354838709677419;1.4838709677419355;1.4193548387096775
62518;62518;pko-bp-ekstraklasa;5;10;"[""01' Goal_Home - Slisz B.(Josue)"", ""06' Goal_Home - Wszołek P.(Josue)"", ""16' Goal_Away - Kubica K.(Janza E.)"", ""31' Goal_Home - Sokołowski P."", ""37' Goal_Away - Podolski L.(Cholewiak M.)"", ""42' Goal_Home - Sokołowski P.(Wszołek P.)"", ""56' Goal_Home - Josue"", ""69' Yellow_Home - Jędrzejczyk A."", ""77' Goal_Away - Kubica K.(Janza E.)"", ""80' Yellow_Away - Kubica K."", ""84' Yellow_Away - Ziolkowski M.""]";32;2022-05-06;20:30;5.0;3.0;4.0;2.0;Home;2.05;3.55;3.85;2.05;True;True;True;False;False;False;False;False;1;3;-2.0;0.46;0.54;16.0;7.0;7.0;3.0;106.0;105.0;60.0;45.0;5.0;3.0;4.0;1.0;14.0;12.0;3.0;5.0;2.0;1.0;28.0;30.0;0.0;2.0;13.0;15.0;1.0;2.0;https://www.flashscore.com/match/ALEorBGT/#/match-summary/match-summary;32;32;2.0;2.0;5;-5;-2;4.258064516129032;5.096774193548387;14.96774193548387;13.290322580645162;2.806451612903226;2.032258064516129;0.5500000000000002;0.5041935483870967;6.32258064516129;5.354838709677419;1.3870967741935485;1.7741935483870968
62517;62517;pko-bp-ekstraklasa;17;14;"[""37' Goal_Away - Szczepański M."", ""82' Yellow_Home - Lesniak F."", ""83' Goal_Away - Kupczak M."", ""85' Goal_Away - Castaneda F."", ""86' Yellow_Away - Castaneda F."", ""90' Yellow_Away - Kupczak M.""]";32;2022-05-07;15:00;0.0;3.0;0.0;1.0;Away;2.72;3.3;2.78;2.78;True;False;False;False;False;False;False;False;3;2;1.0;0.65;0.35;8.0;14.0;1.0;7.0;94.0;90.0;44.0;67.0;5.0;4.0;2.0;3.0;21.0;15.0;2.0;3.0;2.0;1.0;20.0;19.0;4.0;1.0;13.0;19.0;1.0;2.0;https://www.flashscore.com/match/Egs8aCo4/#/match-summary/match-summary;32;32;-3.0;-1.0;14;0;-2;4.258064516129032;3.4516129032258065;15.35483870967742;15.612903225806452;2.903225806451613;;0.49677419354838703;0.43645161290322576;4.838709677419355;4.548387096774194;1.3870967741935485;1.8709677419354838
62516;62516;pko-bp-ekstraklasa;7;8;"[""28' Goal_Home - Exposito E.(Stiglec D.)"", ""51' Goal_Away - Żurawski M.(Bartkowski J.)"", ""90+2' Yellow_Home - Verdasca D."", ""90+3' Yellow_Home - Mączyński K.""]";32;2022-05-07;17:30;1.0;1.0;1.0;0.0;Draw;4.05;3.6;1.97;3.6;False;False;False;False;False;False;False;False;1;3;-2.0;0.37;0.63;11.0;20.0;5.0;10.0;91.0;123.0;44.0;88.0;6.0;4.0;0.0;6.0;11.0;11.0;1.0;7.0;2.0;1.0;23.0;20.0;9.0;4.0;7.0;9.0;2.0;0.0;https://www.flashscore.com/match/8GtCbW0A/#/match-summary/match-summary;32;32;0.0;1.0;0;-5;15;4.258064516129032;5.419354838709677;13.67741935483871;11.870967741935484;2.032258064516129;;0.48806451612903223;0.5551612903225805;4.548387096774194;6.193548387096774;1.8709677419354838;1.8064516129032258
62515;62515;pko-bp-ekstraklasa;9;4;"[""33' Yellow_Away - Nastic B."", ""41' Yellow_Away - Diego Carioca"", ""49' Yellow_Away - Tabiś K.""]";32;2022-05-07;20:00;0.0;0.0;0.0;0.0;Draw;2.15;3.65;3.45;3.65;False;False;False;False;False;False;False;False;5;2;3.0;0.68;0.32;12.0;8.0;2.0;2.0;97.0;87.0;73.0;49.0;8.0;3.0;2.0;3.0;16.0;12.0;6.0;3.0;2.0;4.0;25.0;24.0;2.0;2.0;12.0;16.0;0.0;3.0;https://www.flashscore.com/match/0jw40hWc/#/match-summary/match-summary;32;32;0.0;0.0;0;-8;-3;4.096774193548387;4.354838709677419;13.838709677419354;15.67741935483871;;2.5806451612903225;0.5190322580645161;0.48354838709677433;5.032258064516129;5.161290322580645;2.032258064516129;2.096774193548387
62512;62512;pko-bp-ekstraklasa;6;2;"[""16' Goal_Away - Kamiński J.(Pereira J.)"", ""40' Yellow_Home - Wilczek K."", ""46' Goal_Home - Kądzior D.(Katranis A.)"", ""51' Yellow_Home - Mosor A."", ""80' Yellow_Away - Milic A."", ""86' Yellow_Away - Skóraś M."", ""86' Yellow_Home - Katranis A."", ""87' Goal_Away - Ishak M.(Satka L.)"", ""90+1' Yellow_Away - Kamiński J.""]";32;2022-05-08;17:30;1.0;2.0;0.0;1.0;Away;5.3;3.85;1.72;1.72;True;False;False;False;True;False;False;False;3;3;0.0;0.45;0.55;9.0;11.0;2.0;4.0;66.0;75.0;54.0;67.0;5.0;6.0;2.0;1.0;18.0;8.0;1.0;5.0;0.0;0.0;23.0;15.0;2.0;1.0;10.0;18.0;3.0;3.0;https://www.flashscore.com/match/CU0DwVOp/#/match-summary/match-summary;32;32;-1.0;-1.0;2;2;16;3.935483870967742;6.612903225806452;12.64516129032258;12.483870967741936;;;0.47580645161290336;0.5616129032258065;4.290322580645161;7.064516129032258;1.903225806451613;1.8387096774193548
62513;62513;pko-bp-ekstraklasa;18;15;"[""24' Yellow_Home - Papanikolaou G."", ""38' Goal_Home - Gutkovskis V."", ""50' Yellow_Away - Jablonsky D."", ""56' Yellow_Away - Rakoczy M."", ""62' Goal_Away - Hanca S.(Kakabadze O.)"", ""72' Yellow_Home - Tudor F."", ""90+8' Yellow_Away - Ghita V."", ""90+8' Yellow_Home - Petrasek T.""]";32;2022-05-08;15:00;1.0;1.0;1.0;0.0;Draw;1.45;4.5;8.4;4.5;False;False;False;False;False;False;False;False;2;2;0.0;0.55;0.45;17.0;7.0;3.0;1.0;99.0;79.0;92.0;46.0;10.0;5.0;4.0;1.0;8.0;17.0;7.0;6.0;3.0;0.0;29.0;18.0;0.0;2.0;11.0;11.0;3.0;3.0;https://www.flashscore.com/match/IRma1YGi/#/match-summary/match-summary;32;32;0.0;1.0;0;14;-2;6.0;4.290322580645161;13.709677419354838;15.35483870967742;2.2903225806451615;2.2580645161290325;0.49451612903225806;0.4796774193548387;6.032258064516129;5.0;1.7096774193548387;2.4516129032258065
